item_id,total_buy_user,repurchase_user,repurchase_rate
i403575,27,0,0.0
i200587,20,0,0.0
i608388,17,0,0.0
i200309,31,0,0.0
i608813,32,0,0.0
i402232,32,0,0.0
i404387,30,0,0.0
i403138,18,0,0.0
i505595,35,0,0.0
i309401,28,0,0.0
i405241,27,0,0.0
i504486,26,0,0.0
i208882,34,0,0.0
i201833,31,0,0.0
i505576,37,0,0.0
i206927,26,0,0.0
i401173,32,0,0.0
i502898,29,0,0.0
i206642,26,0,0.0
i302455,27,0,0.0
i302953,31,0,0.0
i501028,23,0,0.0
i409109,28,0,0.0
i204791,30,0,0.0
i308275,26,0,0.0
i206450,28,0,0.0
i506886,25,0,0.0
i202925,26,0,0.0
i608356,30,0,0.0
i307169,23,0,0.0
i207465,37,0,0.0
i502648,27,0,0.0
i609701,23,0,0.0
i203961,30,0,0.0
i500641,21,0,0.0
i404384,28,0,0.0
i409545,28,0,0.0
i402423,24,0,0.0
i503888,28,0,0.0
i307317,27,0,0.0
i407393,39,0,0.0
i605779,28,0,0.0
i207907,27,0,0.0
i605773,33,0,0.0
i609472,30,0,0.0
i602570,32,0,0.0
i603491,28,0,0.0
i507307,41,0,0.0
i203908,21,0,0.0
i208974,36,0,0.0
i201666,27,0,0.0
i308870,28,0,0.0
i501240,32,0,0.0
i202497,31,0,0.0
i303656,29,0,0.0
i302110,20,0,0.0
i409223,28,0,0.0
i201745,19,0,0.0
i601968,27,0,0.0
i505748,32,0,0.0
i302822,23,0,0.0
i206262,36,0,0.0
i607672,32,0,0.0
i406237,23,0,0.0
i405154,31,0,0.0
i401369,24,0,0.0
i500936,29,0,0.0
i606703,22,0,0.0
i309907,32,0,0.0
i502788,33,0,0.0
i207319,30,0,0.0
i500724,26,0,0.0
i303132,31,0,0.0
i604992,36,0,0.0
i201561,32,0,0.0
i300569,26,0,0.0
i309161,28,0,0.0
i503951,28,0,0.0
i401911,35,0,0.0
i402714,22,0,0.0
i200756,30,0,0.0
i200374,21,0,0.0
i401094,27,0,0.0
i607579,27,0,0.0
i608394,28,0,0.0
i209126,28,0,0.0
i506014,26,0,0.0
i509210,27,0,0.0
i506076,33,0,0.0
i509732,27,0,0.0
i501004,21,0,0.0
i407044,20,0,0.0
i400411,29,0,0.0
i401900,32,0,0.0
i303870,21,0,0.0
i309705,23,0,0.0
i509733,22,0,0.0
i605857,29,0,0.0
i405678,28,0,0.0
i201821,30,0,0.0
i209276,23,0,0.0
i304904,24,0,0.0
i308439,27,0,0.0
i609855,23,0,0.0
i604160,29,0,0.0
i601076,34,0,0.0
i202346,26,0,0.0
i501157,22,0,0.0
i302930,30,0,0.0
i202301,31,0,0.0
i201542,20,0,0.0
i309204,29,0,0.0
i306159,36,0,0.0
i202703,31,0,0.0
i400998,22,0,0.0
i402062,24,0,0.0
i202512,22,0,0.0
i402440,27,0,0.0
i207001,32,0,0.0
i600092,21,0,0.0
i303884,29,0,0.0
i303036,23,0,0.0
i504094,33,0,0.0
i300068,27,0,0.0
i207886,25,0,0.0
i408696,26,0,0.0
i305720,28,0,0.0
i606106,23,0,0.0
i207212,29,0,0.0
i505833,30,0,0.0
i501272,31,0,0.0
i500591,25,0,0.0
i505894,34,0,0.0
i402106,23,0,0.0
i408189,21,0,0.0
i202671,34,0,0.0
i604778,24,0,0.0
i302160,33,0,0.0
i609621,30,0,0.0
i207405,26,0,0.0
i509443,30,0,0.0
i209176,23,0,0.0
i300459,35,0,0.0
i507297,29,0,0.0
i508981,27,0,0.0
i205707,22,0,0.0
i409814,26,0,0.0
i402405,28,0,0.0
i408657,27,0,0.0
i202843,25,0,0.0
i509006,30,0,0.0
i301899,33,0,0.0
i601212,20,0,0.0
i507699,35,0,0.0
i401312,26,0,0.0
i303189,27,0,0.0
i602923,26,0,0.0
i600273,35,0,0.0
i302081,37,0,0.0
i500920,28,0,0.0
i501415,29,0,0.0
i405949,26,0,0.0
i409197,31,0,0.0
i601556,27,0,0.0
i502008,24,0,0.0
i302398,25,0,0.0
i308805,17,0,0.0
i504488,23,0,0.0
i201478,25,0,0.0
i200367,21,0,0.0
i307988,32,0,0.0
i300795,29,0,0.0
i401056,32,0,0.0
i402846,18,0,0.0
i607910,32,0,0.0
i500585,27,0,0.0
i404351,31,0,0.0
i601189,21,0,0.0
i308360,23,0,0.0
i605425,30,0,0.0
i304477,48,0,0.0
i200891,23,0,0.0
i302809,29,0,0.0
i208242,31,0,0.0
i202801,27,0,0.0
i505837,26,0,0.0
i305309,32,0,0.0
i307453,35,0,0.0
i202982,37,0,0.0
i504551,27,0,0.0
i601906,26,0,0.0
i606457,34,0,0.0
i506240,24,0,0.0
i407933,23,0,0.0
i504845,18,0,0.0
i401279,27,0,0.0
i408608,35,0,0.0
i307718,24,0,0.0
i506827,29,0,0.0
i300227,29,0,0.0
i509982,24,0,0.0
i201109,18,0,0.0
i405391,27,0,0.0
i201503,21,0,0.0
i301331,28,0,0.0
i507468,18,0,0.0
i604877,33,0,0.0
i403606,21,0,0.0
i402026,25,0,0.0
i207009,24,0,0.0
i200912,28,0,0.0
i609809,24,0,0.0
i201018,29,0,0.0
i606810,28,0,0.0
i302048,21,0,0.0
i307489,20,0,0.0
i508158,23,0,0.0
i402149,31,0,0.0
i506797,30,0,0.0
i409403,22,0,0.0
i400217,28,0,0.0
i200022,28,0,0.0
i209852,28,0,0.0
i204821,22,0,0.0
i402322,36,0,0.0
i608548,21,0,0.0
i503268,30,0,0.0
i604931,38,0,0.0
i406854,26,0,0.0
i601553,28,0,0.0
i303390,23,0,0.0
i502373,26,0,0.0
i301915,32,0,0.0
i402161,33,0,0.0
i203441,41,0,0.0
i308246,16,0,0.0
i508164,32,0,0.0
i609924,26,0,0.0
i209042,29,0,0.0
i509854,28,0,0.0
i606549,26,0,0.0
i506497,24,0,0.0
i604962,30,0,0.0
i300388,35,0,0.0
i204755,32,0,0.0
i601133,31,0,0.0
i605605,32,0,0.0
i404182,30,0,0.0
i301731,28,0,0.0
i608183,33,0,0.0
i404723,23,0,0.0
i207542,30,0,0.0
i503179,30,0,0.0
i506445,31,0,0.0
i200435,40,0,0.0
i600270,27,0,0.0
i404621,30,0,0.0
i509005,28,0,0.0
i501367,34,0,0.0
i505615,32,0,0.0
i500382,25,0,0.0
i403978,29,0,0.0
i205352,27,0,0.0
i503795,31,0,0.0
i604647,26,0,0.0
i204663,23,0,0.0
i504408,29,0,0.0
i500062,29,0,0.0
i606501,27,0,0.0
i608502,36,0,0.0
i603882,30,0,0.0
i303295,25,0,0.0
i400637,28,0,0.0
i309336,25,0,0.0
i303018,28,0,0.0
i509216,22,0,0.0
i408001,31,0,0.0
i401083,27,0,0.0
i603221,28,0,0.0
i302963,23,0,0.0
i400278,37,0,0.0
i400466,34,0,0.0
i302157,24,0,0.0
i307501,28,0,0.0
i301474,28,0,0.0
i302080,26,0,0.0
i606248,19,0,0.0
i305956,22,0,0.0
i608426,36,0,0.0
i406815,31,0,0.0
i603082,32,0,0.0
i608986,23,0,0.0
i506659,25,0,0.0
i400949,32,0,0.0
i509744,33,0,0.0
i406953,22,0,0.0
i605524,29,0,0.0
i205578,26,0,0.0
i201332,25,0,0.0
i301247,28,0,0.0
i308135,32,0,0.0
i603593,43,0,0.0
i307308,19,0,0.0
i509374,27,0,0.0
i500950,24,0,0.0
i603465,27,0,0.0
i506053,26,0,0.0
i606616,27,0,0.0
i403762,32,0,0.0
i300379,35,0,0.0
i508748,23,0,0.0
i406117,24,0,0.0
i206123,24,0,0.0
i200010,36,0,0.0
i302554,33,0,0.0
i401595,28,0,0.0
i302764,27,0,0.0
i500759,32,0,0.0
i508434,22,0,0.0
i505652,31,0,0.0
i505495,21,0,0.0
i601929,36,0,0.0
i209227,37,0,0.0
i506579,18,0,0.0
i605088,25,0,0.0
i608872,17,0,0.0
i606166,25,0,0.0
i409909,21,0,0.0
i504003,18,0,0.0
i607709,22,0,0.0
i402736,30,0,0.0
i203361,28,0,0.0
i409079,24,0,0.0
i608618,37,0,0.0
i405561,26,0,0.0
i502234,40,0,0.0
i506313,28,0,0.0
i206505,36,0,0.0
i503775,33,0,0.0
i600938,35,0,0.0
i203896,35,0,0.0
i604986,29,0,0.0
i303564,18,0,0.0
i503634,29,0,0.0
i602072,32,0,0.0
i307858,29,0,0.0
i500699,30,0,0.0
i202654,20,0,0.0
i608013,31,0,0.0
i403883,27,0,0.0
i400212,26,0,0.0
i500168,27,0,0.0
i502731,28,0,0.0
i401392,34,0,0.0
i605500,30,0,0.0
i500882,26,0,0.0
i604634,31,0,0.0
i603433,25,0,0.0
i403620,29,0,0.0
i206331,33,0,0.0
i207960,29,0,0.0
i503572,27,0,0.0
i209614,28,0,0.0
i400437,35,0,0.0
i607278,27,0,0.0
i208382,34,0,0.0
i606587,20,0,0.0
i300306,23,0,0.0
i304505,24,0,0.0
i303567,30,0,0.0
i302836,29,0,0.0
i500065,28,0,0.0
i604088,30,0,0.0
i306867,23,0,0.0
i304136,35,0,0.0
i202867,22,0,0.0
i203058,28,0,0.0
i407304,26,0,0.0
i509716,29,0,0.0
i307395,30,0,0.0
i500325,22,0,0.0
i603544,33,0,0.0
i303941,21,0,0.0
i605395,30,0,0.0
i507965,27,0,0.0
i500035,27,0,0.0
i406055,42,0,0.0
i503970,21,0,0.0
i401927,34,0,0.0
i502434,23,0,0.0
i605808,20,0,0.0
i206327,37,0,0.0
i205315,23,0,0.0
i304213,25,0,0.0
i204429,25,0,0.0
i503210,20,0,0.0
i305230,33,0,0.0
i209844,26,0,0.0
i307540,34,0,0.0
i603323,25,0,0.0
i508420,25,0,0.0
i605202,36,0,0.0
i605815,23,0,0.0
i204208,25,0,0.0
i502355,26,0,0.0
i400463,26,0,0.0
i606369,20,0,0.0
i208553,21,0,0.0
i306782,25,0,0.0
i303981,32,0,0.0
i305036,30,0,0.0
i601299,25,0,0.0
i409418,27,0,0.0
i506824,32,0,0.0
i501985,35,0,0.0
i606636,24,0,0.0
i309805,23,0,0.0
i305968,26,0,0.0
i507336,34,0,0.0
i304053,32,0,0.0
i605659,29,0,0.0
i300737,28,0,0.0
i207119,33,0,0.0
i607100,21,0,0.0
i402137,19,0,0.0
i308781,28,0,0.0
i501709,27,0,0.0
i604509,26,0,0.0
i600404,28,0,0.0
i500430,29,0,0.0
i403320,20,0,0.0
i509890,27,0,0.0
i502176,36,0,0.0
i505789,31,0,0.0
i206631,22,0,0.0
i505503,33,0,0.0
i202609,20,0,0.0
i309051,22,0,0.0
i504412,22,0,0.0
i402291,30,0,0.0
i203321,26,0,0.0
i300145,40,0,0.0
i409100,30,0,0.0
i305859,28,0,0.0
i207760,39,0,0.0
i501813,29,0,0.0
i308433,21,0,0.0
i401644,31,0,0.0
i409147,36,0,0.0
i408412,37,0,0.0
i306642,30,0,0.0
i300664,37,0,0.0
i605620,26,0,0.0
i506558,38,0,0.0
i606117,34,0,0.0
i402540,23,0,0.0
i603430,30,0,0.0
i606123,28,0,0.0
i606325,29,0,0.0
i406837,30,0,0.0
i203599,20,0,0.0
i606357,39,0,0.0
i608298,26,0,0.0
i207496,22,0,0.0
i405291,28,0,0.0
i608560,35,0,0.0
i404670,27,0,0.0
i500818,27,0,0.0
i604752,25,0,0.0
i201174,21,0,0.0
i308387,29,0,0.0
i302706,26,0,0.0
i507044,31,0,0.0
i405710,26,0,0.0
i304758,26,0,0.0
i209590,28,0,0.0
i607559,28,0,0.0
i404165,31,0,0.0
i506947,23,0,0.0
i309572,23,0,0.0
i505591,34,0,0.0
i208690,35,0,0.0
i307275,33,0,0.0
i301888,25,0,0.0
i203049,25,0,0.0
i404485,27,0,0.0
i603584,33,0,0.0
i401519,23,0,0.0
i500746,30,0,0.0
i401692,26,0,0.0
i407454,23,0,0.0
i400028,32,0,0.0
i606804,37,0,0.0
i501530,20,0,0.0
i308145,31,0,0.0
i408815,26,0,0.0
i407570,25,0,0.0
i605000,29,0,0.0
i205513,27,0,0.0
i500814,31,0,0.0
i605922,26,0,0.0
i506723,28,0,0.0
i603906,31,0,0.0
i505851,29,0,0.0
i503833,25,0,0.0
i406532,29,0,0.0
i307333,23,0,0.0
i500216,29,0,0.0
i506068,19,0,0.0
i202714,30,0,0.0
i407106,25,0,0.0
i606054,31,0,0.0
i607112,37,0,0.0
i207390,33,0,0.0
i605431,26,0,0.0
i506028,20,0,0.0
i403360,26,0,0.0
i408868,35,0,0.0
i502807,27,0,0.0
i309269,33,0,0.0
i501993,21,0,0.0
i605161,33,0,0.0
i400323,32,0,0.0
i204666,34,0,0.0
i403196,30,0,0.0
i309712,32,0,0.0
i608957,21,0,0.0
i503505,26,0,0.0
i409343,34,0,0.0
i604037,27,0,0.0
i304713,24,0,0.0
i601082,22,0,0.0
i403295,24,0,0.0
i507098,31,0,0.0
i507593,28,0,0.0
i207284,35,0,0.0
i200591,27,0,0.0
i505823,26,0,0.0
i303413,27,0,0.0
i200311,32,0,0.0
i208512,32,0,0.0
i507794,26,0,0.0
i607037,25,0,0.0
i404330,29,0,0.0
i502533,22,0,0.0
i601933,22,0,0.0
i500798,25,0,0.0
i308068,29,0,0.0
i608247,22,0,0.0
i608391,35,0,0.0
i401936,28,0,0.0
i604241,34,0,0.0
i206254,22,0,0.0
i405334,22,0,0.0
i402658,37,0,0.0
i403301,36,0,0.0
i402324,17,0,0.0
i408387,26,0,0.0
i402160,24,0,0.0
i407026,22,0,0.0
i601363,19,0,0.0
i401426,20,0,0.0
i407013,32,0,0.0
i603057,22,0,0.0
i308575,29,0,0.0
i404421,22,0,0.0
i509535,35,0,0.0
i607591,20,0,0.0
i500962,31,0,0.0
i606683,27,0,0.0
i406566,29,0,0.0
i206084,22,0,0.0
i602179,28,0,0.0
i405045,26,0,0.0
i309836,32,0,0.0
i309675,27,0,0.0
i307912,32,0,0.0
i401303,29,0,0.0
i309123,26,0,0.0
i403081,30,0,0.0
i308964,24,0,0.0
i501835,37,0,0.0
i307707,31,0,0.0
i600484,27,0,0.0
i300008,24,0,0.0
i204296,28,0,0.0
i300095,36,0,0.0
i405162,28,0,0.0
i306539,28,0,0.0
i300472,31,0,0.0
i507037,24,0,0.0
i502879,24,0,0.0
i203158,33,0,0.0
i607251,34,0,0.0
i608803,25,0,0.0
i301336,25,0,0.0
i408980,29,0,0.0
i608202,24,0,0.0
i405736,39,0,0.0
i406285,34,0,0.0
i403141,38,0,0.0
i605005,31,0,0.0
i304278,30,0,0.0
i209292,30,0,0.0
i608735,29,0,0.0
i403524,25,0,0.0
i207132,24,0,0.0
i603637,16,0,0.0
i309663,35,0,0.0
i600797,32,0,0.0
i504849,25,0,0.0
i507042,27,0,0.0
i402115,31,0,0.0
i204945,28,0,0.0
i509415,23,0,0.0
i606786,34,0,0.0
i300650,37,0,0.0
i306669,33,0,0.0
i301079,32,0,0.0
i303519,28,0,0.0
i200790,24,0,0.0
i306501,32,0,0.0
i604739,31,0,0.0
i206705,32,0,0.0
i408362,19,0,0.0
i206352,29,0,0.0
i301131,28,0,0.0
i409314,21,0,0.0
i501937,24,0,0.0
i301711,35,0,0.0
i600175,27,0,0.0
i305437,31,0,0.0
i308438,31,0,0.0
i600451,36,0,0.0
i500026,29,0,0.0
i508269,28,0,0.0
i203342,34,0,0.0
i200936,25,0,0.0
i408208,26,0,0.0
i500537,29,0,0.0
i509045,24,0,0.0
i201394,29,0,0.0
i600612,26,0,0.0
i403300,25,0,0.0
i607734,32,0,0.0
i307028,24,0,0.0
i609038,29,0,0.0
i202674,25,0,0.0
i506397,25,0,0.0
i202902,34,0,0.0
i402314,19,0,0.0
i207543,31,0,0.0
i408010,28,0,0.0
i204518,23,0,0.0
i504058,30,0,0.0
i206909,29,0,0.0
i500389,29,0,0.0
i301207,16,0,0.0
i404199,23,0,0.0
i407144,32,0,0.0
i601560,24,0,0.0
i404981,41,0,0.0
i206417,35,0,0.0
i600657,25,0,0.0
i606816,34,0,0.0
i606052,29,0,0.0
i304422,24,0,0.0
i204731,25,0,0.0
i301566,28,0,0.0
i200525,22,0,0.0
i404327,31,0,0.0
i201425,31,0,0.0
i508193,20,0,0.0
i608005,31,0,0.0
i306050,27,0,0.0
i600841,27,0,0.0
i609637,29,0,0.0
i400202,33,0,0.0
i503371,28,0,0.0
i607774,41,0,0.0
i305634,26,0,0.0
i503324,33,0,0.0
i406672,30,0,0.0
i307389,28,0,0.0
i608819,35,0,0.0
i400372,23,0,0.0
i305337,31,0,0.0
i500267,25,0,0.0
i509301,25,0,0.0
i605710,34,0,0.0
i604039,27,0,0.0
i600101,19,0,0.0
i409441,26,0,0.0
i507991,29,0,0.0
i606389,25,0,0.0
i204942,26,0,0.0
i208470,29,0,0.0
i608004,39,0,0.0
i306579,25,0,0.0
i201279,27,0,0.0
i307318,24,0,0.0
i400174,24,0,0.0
i603312,21,0,0.0
i500345,35,0,0.0
i506202,23,0,0.0
i605654,28,0,0.0
i207746,23,0,0.0
i509105,41,0,0.0
i203692,29,0,0.0
i408120,27,0,0.0
i205414,34,0,0.0
i208841,32,0,0.0
i309678,21,0,0.0
i300011,26,0,0.0
i408528,30,0,0.0
i209530,32,0,0.0
i501741,25,0,0.0
i209196,22,0,0.0
i400794,24,0,0.0
i308196,31,0,0.0
i602641,25,0,0.0
i607497,42,0,0.0
i401215,31,0,0.0
i409520,22,0,0.0
i504327,31,0,0.0
i504149,20,0,0.0
i208430,23,0,0.0
i407500,33,0,0.0
i307795,31,0,0.0
i606461,24,0,0.0
i309405,28,0,0.0
i308265,29,0,0.0
i308728,27,0,0.0
i502022,30,0,0.0
i404280,32,0,0.0
i406359,22,0,0.0
i603301,25,0,0.0
i500964,30,0,0.0
i607620,34,0,0.0
i506541,26,0,0.0
i607801,22,0,0.0
i402792,30,0,0.0
i405465,30,0,0.0
i504610,33,0,0.0
i405546,29,0,0.0
i205526,23,0,0.0
i307909,23,0,0.0
i203135,33,0,0.0
i408873,27,0,0.0
i308501,18,0,0.0
i200960,28,0,0.0
i305087,23,0,0.0
i504317,23,0,0.0
i602590,25,0,0.0
i506269,29,0,0.0
i608322,31,0,0.0
i200931,24,0,0.0
i504265,27,0,0.0
i409571,24,0,0.0
i201947,28,0,0.0
i502360,20,0,0.0
i605827,40,0,0.0
i308016,27,0,0.0
i308658,31,0,0.0
i600929,26,0,0.0
i600639,34,0,0.0
i607438,29,0,0.0
i407404,29,0,0.0
i504999,25,0,0.0
i300477,28,0,0.0
i403609,35,0,0.0
i409555,38,0,0.0
i205514,27,0,0.0
i402627,32,0,0.0
i409958,24,0,0.0
i201385,25,0,0.0
i401847,31,0,0.0
i208770,41,0,0.0
i408798,29,0,0.0
i608486,36,0,0.0
i308771,20,0,0.0
i408392,25,0,0.0
i501217,20,0,0.0
i207402,28,0,0.0
i204108,28,0,0.0
i507277,25,0,0.0
i509937,28,0,0.0
i200105,25,0,0.0
i606656,25,0,0.0
i205920,33,0,0.0
i408370,28,0,0.0
i304848,22,0,0.0
i209742,25,0,0.0
i404423,28,0,0.0
i402452,20,0,0.0
i609510,31,0,0.0
i208879,32,0,0.0
i401411,33,0,0.0
i500979,30,0,0.0
i301596,25,0,0.0
i307374,30,0,0.0
i304275,16,0,0.0
i306897,37,0,0.0
i506360,29,0,0.0
i306561,33,0,0.0
i507903,42,0,0.0
i608285,36,0,0.0
i305382,34,0,0.0
i509711,26,0,0.0
i507271,20,0,0.0
i604316,26,0,0.0
i200350,38,0,0.0
i607440,25,0,0.0
i604437,28,0,0.0
i309406,19,0,0.0
i202765,29,0,0.0
i303688,20,0,0.0
i508467,26,0,0.0
i200698,31,0,0.0
i303970,32,0,0.0
i200468,30,0,0.0
i201712,31,0,0.0
i604376,25,0,0.0
i601169,25,0,0.0
i504023,27,0,0.0
i505885,20,0,0.0
i400825,36,0,0.0
i505385,26,0,0.0
i402080,26,0,0.0
i402152,29,0,0.0
i408573,18,0,0.0
i202318,21,0,0.0
i403247,31,0,0.0
i505164,40,0,0.0
i305132,33,0,0.0
i604559,31,0,0.0
i408178,32,0,0.0
i200738,32,0,0.0
i206408,26,0,0.0
i506333,25,0,0.0
i501184,32,0,0.0
i305039,32,0,0.0
i405506,25,0,0.0
i404000,28,0,0.0
i505924,29,0,0.0
i400648,28,0,0.0
i406524,29,0,0.0
i500304,27,0,0.0
i306236,23,0,0.0
i602432,23,0,0.0
i309218,26,0,0.0
i602591,38,0,0.0
i608221,29,0,0.0
i505069,23,0,0.0
i508049,34,0,0.0
i408588,34,0,0.0
i601425,40,0,0.0
i504236,30,0,0.0
i409372,27,0,0.0
i308609,27,0,0.0
i503949,22,0,0.0
i400138,23,0,0.0
i303066,31,0,0.0
i200064,27,0,0.0
i405055,26,0,0.0
i200094,27,0,0.0
i200548,25,0,0.0
i403599,31,0,0.0
i602421,29,0,0.0
i606619,37,0,0.0
i608231,21,0,0.0
i503274,27,0,0.0
i406782,28,0,0.0
i507982,33,0,0.0
i201351,24,0,0.0
i205047,22,0,0.0
i608648,29,0,0.0
i505038,28,0,0.0
i308271,24,0,0.0
i608218,28,0,0.0
i305233,35,0,0.0
i508377,30,0,0.0
i200574,26,0,0.0
i508041,32,0,0.0
i203818,32,0,0.0
i507946,35,0,0.0
i409975,14,0,0.0
i209299,27,0,0.0
i602774,20,0,0.0
i606878,29,0,0.0
i200116,30,0,0.0
i208575,21,0,0.0
i307158,28,0,0.0
i304943,23,0,0.0
i407494,22,0,0.0
i608742,22,0,0.0
i408093,30,0,0.0
i608631,22,0,0.0
i408288,24,0,0.0
i409186,24,0,0.0
i300730,23,0,0.0
i206375,15,0,0.0
i208252,31,0,0.0
i307069,37,0,0.0
i300700,32,0,0.0
i201685,29,0,0.0
i400445,27,0,0.0
i201624,25,0,0.0
i406248,27,0,0.0
i602862,30,0,0.0
i401569,23,0,0.0
i208094,29,0,0.0
i602394,28,0,0.0
i409203,34,0,0.0
i403035,32,0,0.0
i406173,32,0,0.0
i409346,24,0,0.0
i607613,24,0,0.0
i306827,29,0,0.0
i206026,21,0,0.0
i502845,24,0,0.0
i202978,33,0,0.0
i200802,32,0,0.0
i600922,29,0,0.0
i409008,30,0,0.0
i504145,34,0,0.0
i205630,24,0,0.0
i307637,29,0,0.0
i608301,32,0,0.0
i306916,24,0,0.0
i601501,41,0,0.0
i404274,23,0,0.0
i309877,21,0,0.0
i203879,27,0,0.0
i202864,37,0,0.0
i205067,36,0,0.0
i202640,25,0,0.0
i300698,33,0,0.0
i505632,19,0,0.0
i401300,35,0,0.0
i508541,29,0,0.0
i502140,36,0,0.0
i605280,26,0,0.0
i307951,13,0,0.0
i502082,24,0,0.0
i405520,32,0,0.0
i505590,26,0,0.0
i404909,33,0,0.0
i607292,23,0,0.0
i309386,26,0,0.0
i402962,15,0,0.0
i600840,26,0,0.0
i306387,28,0,0.0
i506661,34,0,0.0
i506226,22,0,0.0
i201396,23,0,0.0
i204395,24,0,0.0
i308663,30,0,0.0
i301278,25,0,0.0
i300212,23,0,0.0
i204772,26,0,0.0
i401355,22,0,0.0
i508922,21,0,0.0
i303742,24,0,0.0
i302851,27,0,0.0
i508711,26,0,0.0
i309048,23,0,0.0
i503837,28,0,0.0
i200955,21,0,0.0
i208212,28,0,0.0
i501966,29,0,0.0
i203452,34,0,0.0
i507548,20,0,0.0
i305792,28,0,0.0
i309875,27,0,0.0
i401243,25,0,0.0
i509660,29,0,0.0
i403074,29,0,0.0
i407446,36,0,0.0
i202966,30,0,0.0
i501097,20,0,0.0
i504677,32,0,0.0
i501924,30,0,0.0
i607342,23,0,0.0
i307961,26,0,0.0
i307903,30,0,0.0
i507341,28,0,0.0
i208008,29,0,0.0
i207346,18,0,0.0
i302794,30,0,0.0
i500234,26,0,0.0
i403438,29,0,0.0
i607528,26,0,0.0
i406278,26,0,0.0
i403733,23,0,0.0
i202121,38,0,0.0
i503619,27,0,0.0
i509425,36,0,0.0
i406070,26,0,0.0
i407240,25,0,0.0
i200846,35,0,0.0
i403748,32,0,0.0
i209947,32,0,0.0
i608824,21,0,0.0
i308312,25,0,0.0
i405674,40,0,0.0
i409997,26,0,0.0
i507281,33,0,0.0
i309521,25,0,0.0
i503879,23,0,0.0
i609917,29,0,0.0
i400832,33,0,0.0
i502782,30,0,0.0
i303235,32,0,0.0
i504163,29,0,0.0
i207666,20,0,0.0
i408967,27,0,0.0
i602768,27,0,0.0
i507276,23,0,0.0
i305949,26,0,0.0
i207697,27,0,0.0
i603041,23,0,0.0
i401544,32,0,0.0
i307286,34,0,0.0
i608130,32,0,0.0
i601608,28,0,0.0
i303005,32,0,0.0
i201963,28,0,0.0
i208221,23,0,0.0
i500669,28,0,0.0
i304404,33,0,0.0
i409296,24,0,0.0
i309411,39,0,0.0
i405400,28,0,0.0
i601200,23,0,0.0
i506452,28,0,0.0
i603536,39,0,0.0
i602490,37,0,0.0
i209883,13,0,0.0
i309821,20,0,0.0
i506220,16,0,0.0
i300117,33,0,0.0
i501085,23,0,0.0
i402922,31,0,0.0
i404146,43,0,0.0
i406058,23,0,0.0
i502207,23,0,0.0
i502984,29,0,0.0
i305546,28,0,0.0
i306956,29,0,0.0
i406939,20,0,0.0
i307511,30,0,0.0
i505682,25,0,0.0
i600770,18,0,0.0
i304577,23,0,0.0
i209965,29,0,0.0
i601741,29,0,0.0
i407752,34,0,0.0
i208295,25,0,0.0
i606413,26,0,0.0
i503382,24,0,0.0
i203523,34,0,0.0
i603042,36,0,0.0
i404390,28,0,0.0
i605518,32,0,0.0
i404718,32,0,0.0
i201500,27,0,0.0
i206206,20,0,0.0
i307938,30,0,0.0
i301579,26,0,0.0
i402360,33,0,0.0
i207550,30,0,0.0
i507657,36,0,0.0
i205901,25,0,0.0
i203774,29,0,0.0
i301461,23,0,0.0
i600580,30,0,0.0
i303769,36,0,0.0
i504493,29,0,0.0
i503045,38,0,0.0
i401101,24,0,0.0
i403017,30,0,0.0
i303850,22,0,0.0
i200242,22,0,0.0
i600680,23,0,0.0
i206731,27,0,0.0
i503703,27,0,0.0
i301419,37,0,0.0
i506997,35,0,0.0
i306882,34,0,0.0
i601809,29,0,0.0
i301567,31,0,0.0
i304230,25,0,0.0
i603295,40,0,0.0
i406338,21,0,0.0
i509866,27,0,0.0
i405576,27,0,0.0
i208834,29,0,0.0
i308537,20,0,0.0
i200618,25,0,0.0
i300130,29,0,0.0
i309187,25,0,0.0
i406551,32,0,0.0
i600556,21,0,0.0
i600386,32,0,0.0
i504266,31,0,0.0
i209838,27,0,0.0
i508720,20,0,0.0
i300855,20,0,0.0
i501549,24,0,0.0
i507227,24,0,0.0
i603608,31,0,0.0
i609788,34,0,0.0
i202954,25,0,0.0
i403238,21,0,0.0
i305150,27,0,0.0
i601892,30,0,0.0
i304225,22,0,0.0
i408170,38,0,0.0
i501891,26,0,0.0
i509373,27,0,0.0
i603500,31,0,0.0
i507087,22,0,0.0
i606403,25,0,0.0
i609513,29,0,0.0
i204497,34,0,0.0
i600857,34,0,0.0
i408483,29,0,0.0
i604262,20,0,0.0
i406208,20,0,0.0
i209717,35,0,0.0
i602582,22,0,0.0
i205466,26,0,0.0
i507077,33,0,0.0
i301953,23,0,0.0
i609704,32,0,0.0
i603825,20,0,0.0
i505240,33,0,0.0
i507566,33,0,0.0
i300656,33,0,0.0
i607351,19,0,0.0
i401928,25,0,0.0
i304867,24,0,0.0
i403565,30,0,0.0
i201301,28,0,0.0
i601308,31,0,0.0
i209670,24,0,0.0
i503851,21,0,0.0
i205126,34,0,0.0
i202757,25,0,0.0
i407121,30,0,0.0
i606088,34,0,0.0
i403008,35,0,0.0
i506480,28,0,0.0
i401275,27,0,0.0
i509282,27,0,0.0
i207548,32,0,0.0
i504684,21,0,0.0
i200132,28,0,0.0
i508990,34,0,0.0
i208556,26,0,0.0
i605020,25,0,0.0
i308236,28,0,0.0
i209030,25,0,0.0
